FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
11613000	INSTANT BFAST,PWDR,SWT W/ LO CAL SWT, MILK ADDED	Instant_breakfast_powder_sweetened_with_low_calorie_sweetener_milk_added	Instant breakfast, powder, sweetened with low calorie sweetener, milk added	0	11613000.0
11622010	DIET BEVERAGE,PWDR,RECONST W/SKIM (INCL CARNATION)	Diet_beverage_powder_reconstituted_with_skim_milk	Diet beverage, powder, reconstituted with skim milk	0	11622010.0
11623000	MEAL SUPPLEMENT / REPLACEMENT,PREPARED,RTD	Meal_supplement_or_replacement_commercially_prepared_ready_to_drink	Meal supplement or replacement, commercially prepared, ready-to-drink	0	11623000.0
11631000	HIGH CALORIE BEV, CANNED OR POWDERED, RECONSTITUTED	High_calorie_beverage_canned_or_powdered_reconstituted	High calorie beverage, canned or powdered, reconstituted	0	11631000.0
11641000	MEAL REPLACEMENT, MILK BASED, HIGH PROTEIN, LIQUID	Meal_supplement_or_replacement_milk_based_high_protein_liquid	Meal supplement or replacement, milk-based, high protein, liquid	0	11641000.0
11641020	MEAL REPLACEMENT OR SUPPLEMENT, MILK BASED, RTD	Meal_replacement_or_supplement_milk_based_ready_to_drink	Meal replacement or supplement, milk based, ready-to-drink	0	11641020.0
11710000	INFANT FORMULA, NFS	Infant_formula_NFS	Infant formula, NFS	0	11710000.0
11710050	SIMILAC ALIMENTUM, W/ IRON, INFANT FORMULA, NS FORM	Similac_Alimentum_with_iron_infant_formula_NS_as_to_form	Similac Alimentum, with iron, infant formula, NS as to form	0	11710050.0
11710051	SIMILAC ALIMENTUM, W/ IRON, INFANT FORMULA, RTF	Similac_Alimentum_with_iron_infant_formula_ready_to_feed	Similac Alimentum, with iron, infant formula, ready-to-feed	0	11710051.0
11710053	SIMILAC ALIMENTUM, W/ IRON, INFANT FORMULA, PREP FROM PDR	Similac_Alimentum_with_iron_infant_formula_prepared_from_powder	Similac Alimentum, with iron, infant formula, prepared from powder	0	11710053.0
11710060	SIMILAC ALIMENTUM ADVANCE, W/ IRON, INF FORMULA, NS FORM	Similac_Alimentum_Advance_with_iron_infant_formula_NS_as_to_form	Similac Alimentum Advance, with iron, infant formula, NS as to form	0	11710060.0
11710061	SIMILAC ALIMENTUM ADVANCE, W/ IRON, INF FORMULA, RTF	Similac_Alimentum_Advance_with_iron_infant_formula_ready_to_feed	Similac Alimentum Advance, with iron, infant formula, ready-to-feed	0	11710061.0
11710063	SIMILAC ALIMENTUM ADVANCE, W/ IRON,INF FORMULA,PREP FROM PDR	Similac_Alimentum_Advance_with_iron_infant_formula_prepared_from_powder	Similac Alimentum Advance, with iron, infant formula, prepared from powder	0	11710063.0
11710100	ENFAMIL, LOW IRON, INFANT FORMULA, NS AS TO FORM	Enfamil_low_iron_infant_formula_NS_as_to_form	Enfamil, low iron, infant formula, NS as to form	0	11710100.0
11710101	ENFAMIL, LOW IRON, INFANT FORMULA, READY-TO-FEED	Enfamil_low_iron_infant_formula_ready_to_feed	Enfamil, low iron, infant formula, ready-to-feed	0	11710101.0
11710102	ENFAMIL, LOW IRON, INFANT FORMULA, FROM LIQUID CONCENTRATE	Enfamil_low_iron_infant_formula_prepared_from_liquid_concentrate	Enfamil, low iron, infant formula, prepared from liquid concentrate	0	11710102.0
11710103	ENFAMIL, LOW IRON, INFANT FORMULA, PREPARED FROM POWDER	Enfamil_low_iron_infant_formula_prepared_from_powder	Enfamil, low iron, infant formula, prepared from powder	0	11710103.0
11710200	SIMILAC, LOW IRON, INFANT FORMULA, NS AS TO FORM	Similac_low_iron_infant_formula_NS_as_to_form	Similac, low iron, infant formula, NS as to form	0	11710200.0
11710201	SIMILAC, LOW IRON, INFANT FORMULA, READY-TO-FEED	Similac_low_iron_infant_formula_ready_to_feed	Similac, low iron, infant formula, ready-to-feed	0	11710201.0
11710202	SIMILAC, LOW IRON, INFANT FORMULA, FROM LIQUID CONCENTRATE	Similac_low_iron_infant_formula_prepared_from_liquid_concentrate	Similac, low iron, infant formula, prepared from liquid concentrate	0	11710202.0
11710203	SIMILAC, LOW IRON, INFANT FORMULA, PREPARED FROM POWDER	Similac_low_iron_infant_formula_prepared_from_powder	Similac, low iron, infant formula, prepared from powder	0	11710203.0
11710250	SIMILAC NATURAL CARE ADVANCE,LOW IRON,W/ARADHA,INF,NS FORM	Similac_Natural_Care_Advance_low_iron_with_ARA_and_DHA_infant_formula_NS_as_to_form	Similac Natural Care Advance, low iron, with ARA and DHA, infant formula, NS as to form	0	11710250.0
11710251	SIMILAC NATURAL CARE ADVANCE, LOW IRON,W/ ARADHA, INF, RTF	Similac_Natural_Care_Advance_low_iron_with_ARA_and_DHA_infant_formula_ready_to_feed	Similac Natural Care Advance, low iron, with ARA and DHA, infant formula, ready-to-feed	0	11710251.0
11710350	SIMILAC ADVANCE, W/ IRON, INFANT FORMULA, NS FORM	Similac_Advance_with_iron_infant_formula_NS_as_to_form	Similac Advance, with iron, infant formula, NS as to form	0	11710350.0
11710351	SIMILAC ADVANCE, W/ IRON, INFANT FORMULA, RTF	Similac_Advance_with_iron_infant_formula_ready_to_feed	Similac Advance, with iron, infant formula, ready-to-feed	0	11710351.0
11710352	SIMILAC ADVANCE, W/ IRON, INFANT FORMULA, FROM LIQ CONC	Similac_Advance_with_iron_infant_formula_prepared_from_liquid_concentrate	Similac Advance, with iron, infant formula, prepared from liquid concentrate	0	11710352.0
11710353	SIMILAC ADVANCE, W/ IRON, INFANT FORMULA, PREP FROM PDR	Similac_Advance_with_iron_infant_formula_prepared_from_powder	Similac Advance, with iron, infant formula, prepared from powder	0	11710353.0
11710370	SIMILAC SENSITIVE, W/IRON, ARADHA, INFANT FORMULA, NS FORM	Similac_Sensitive_with_iron_ARA_and_DHA_infant_formula_NS_as_to_form_formerly_Lactose_Free_Advance_	Similac Sensitive, with iron, ARA and DHA, infant formula, NS as to form (formerly Lactose Free Advance ...)	0	11710370.0
11710371	SIMILAC SENSITIVE, W/ IRON, ARADHA, INFANT FORMULA, RTF	Similac_Sensitive_with_iron_ARA_and_DHA_infant_formula_ready_to_feed_formerly_Lactose_Free_Advance_	Similac Sensitive, with iron, ARA and DHA, infant formula, ready-to-feed  (formerly Lactose Free Advance ...)	0	11710371.0
11710372	SIMILAC SENSITIVE, W/ IRON, ARADHA,INF FORMULA, FR LIQ CONC	Similac_Sensitive_with_iron_ARA_and_DHA_infant_formula_prepared_from_liquid_concentrate_formerly_Lactose_Free_Advance_	Similac Sensitive, with iron, ARA and DHA, infant formula, prepared from liquid concentrate   (formerly Lactose Free Advance...)	0	11710372.0
11710373	SIMILAC SENSITIVE, W/IRON, ARADHA,INF FORMULA,PREP FR PDR	Similac_Sensitive_with_iron_ARA_and_DHA_infant_formula_prepared_from_powder_formerly_Lactose_Free_Advance_	Similac Sensitive, with iron, ARA and DHA, infant formula, prepared from powder   (formerly Lactose Free Advance ...)	0	11710373.0
11710400	SIMILAC W/ IRON, INFANT FORMULA, NS AS TO FORM	Similac_with_iron_infant_formula_NS_as_to_form	Similac, with iron, infant formula, NS as to form	0	11710400.0
11710401	SIMILAC W/ IRON, INFANT FORMULA, READY-TO-FEED	Similac_with_iron_infant_formula_ready_to_feed	Similac, with iron, infant formula, ready-to-feed	0	11710401.0
11710402	SIMILAC W/ IRON, INFANT FORMULA, FROM LIQUID CONCENTRATE	Similac_with_iron_infant_formula_prepared_from_liquid_concentrate	Similac, with iron, infant formula, prepared from liquid concentrate	0	11710402.0
11710403	SIMILAC W/ IRON, INFANT FORMULA, PREPARED FROM POWDER	Similac_with_iron_infant_formula_prepared_from_powder	Similac, with iron, infant formula, prepared from powder	0	11710403.0
11710450	SIMILAC SPECIAL CARE ADVANCE 24, W/IRON, ARADHA,INF,NS FORM	Similac_Special_Care_Advance_24_with_iron_ARA_and_DHA_infant_formula_NS_as_to_form	Similac Special Care Advance 24, with iron, ARA and DHA, infant formula, NS as to form	0	11710450.0
11710451	SIMILAC SPECIAL CARE ADVANCE 24, W/IRON, ARADHA, INF,RTF	Similac_Special_Care_Advance_24_with_iron_ARA_and_DHA_infant_formula_ready_to_feed	Similac Special Care Advance 24, with iron, ARA and DHA, infant formula, ready-to-feed	0	11710451.0
11710470	SIMILAC NEOSURE, W/ IRON, ARADHA, INFANT FORMULA, NS FORM	Similac_NeoSure_with_iron_ARA_and_DHA_infant_formula_NS_as_to_form	Similac NeoSure, with iron, ARA and DHA, infant formula, NS as to form	0	11710470.0
11710471	SIMILAC NEOSURE, W/ IRON, ARADHA, INFANT FORMULA, RTF	Similac_NeoSure_with_iron_ARA_and_DHA_infant_formula_ready_to_feed	Similac NeoSure, with iron, ARA and DHA, infant formula, ready-to-feed	0	11710471.0
11710473	SIMILAC NEOSURE, W/ IRON, ARADHA,INFANT FORMULA,PREP FR PDR	Similac_NeoSure_with_iron_ARA_and_DHA_infant_formula_prepared_from_powder	Similac NeoSure, with iron, ARA and DHA, infant formula, prepared from powder	0	11710473.0
11710600	ENFAMIL W/ IRON, INFANT FORMULA, NS AS TO FORM	Enfamil_with_iron_infant_formula_NS_as_to_form	Enfamil, with iron, infant formula, NS as to form	0	11710600.0
11710601	ENFAMIL W/ IRON, INFANT FORMULA, READY-TO-FEED	Enfamil_with_iron_infant_formula_ready_to_feed	Enfamil, with iron, infant formula, ready-to-feed	0	11710601.0
11710602	ENFAMIL W/ IRON, INFANT FORMULA, FROM LIQUID CONCENTRATE	Enfamil_with_iron_infant_formula_prepared_from_liquid_concentrate	Enfamil, with iron, infant formula, prepared from liquid concentrate	0	11710602.0
11710603	ENFAMIL, W/ IRON, INFANT FORMULA, PREP FROM PDR	Enfamil_with_iron_infant_formula_prepared_from_powder	Enfamil, with iron, infant formula, prepared from powder	0	11710603.0
11710650	ENFAMIL LIPIL, W/ IRON, INFANT FORMULA, NS FORM	Enfamil_Lipil_with_iron_infant_formula_NS_as_to_form	Enfamil Lipil, with iron, infant formula, NS as to form	0	11710650.0
11710651	ENFAMIL LIPIL, W/ IRON, INFANT FORMULA, RTF	Enfamil_Lipil_with_iron_infant_formula_ready_to_feed	Enfamil Lipil, with iron, infant formula, ready-to-feed	0	11710651.0
11710652	ENFAMIL LIPIL, W/ IRON, INFANT FORMULA, FROM LIQ CONC	Enfamil_Lipil_with_iron_infant_formula_prepared_from_liquid_concentrate	Enfamil Lipil, with iron, infant formula, prepared from liquid concentrate	0	11710652.0
11710653	ENFAMIL LIPIL, W/ IRON, INFANT FORMULA,  PREP FROM PDR	Enfamil_Lipil_with_iron_infant_formula_prepared_from_powder	Enfamil Lipil, with iron, infant formula, prepared from powder	0	11710653.0
11710660	ENFAMIL A.R. LIPIL, INFANT FORMULA, NS AS TO FORM	Enfamil_A_R_Lipil_infant_formula_NS_as_to_form	Enfamil A.R. Lipil, infant formula, NS as to form	0	11710660.0
11710661	ENFAMIL A.R. LIPIL, INFANT FORMULA, READY-TO-FEED	Enfamil_A_R_Lipil_infant_formula_ready_to_feed	Enfamil A.R. Lipil, infant formula, ready-to-feed	0	11710661.0
11710663	ENFAMIL A.R. LIPIL, INFANT FORMULA, PREP FROM POWDER	Enfamil_A_R_Lipil_infant_formula_prepared_from_powder	Enfamil A.R. Lipil, infant formula, prepared from powder	0	11710663.0
11710665	ENFAMIL ENFACARE LIPIL W/IRON, INFANT FORMULA, NS  FORM	Enfamil_EnfaCare_Lipil_with_iron_infant_formula_NS_as_to_form	Enfamil EnfaCare Lipil with iron, infant formula, NS as to form	0	11710665.0
11710666	ENFAMIL ENFACARE LIPIL W/IRON, INFANT FORMULA, RTF	Enfamil_EnfaCare_Lipil_with_iron_infant_formula_ready_to_feed	Enfamil EnfaCare Lipil with iron, infant formula, ready-to-feed	0	11710666.0
11710667	ENFAMIL ENFACARE LIPIL W/IRON, INFANT FORMULA, PREP FROM PDR	Enfamil_EnfaCare_Lipil_with_iron_infant_formula_prepared_from_powder	Enfamil EnfaCare Lipil with iron, infant formula, prepared from powder	0	11710667.0
11710670	ENFAMIL GENTLEASE LIPIL, W/ IRON, INF FORMULA, NS FORM	Enfamil_Gentlease_Lipil_with_iron_infant_formula_NS_as_to_form	Enfamil Gentlease Lipil, with iron, infant formula, NS as to form	0	11710670.0
11710673	ENFAMIL GENTLEASE LIPIL, W/ IRON, INF FORMULA, PREP FROM PDR	Enfamil_Gentlease_Lipil_with_iron_infant_formula_prepared_from_powder	Enfamil Gentlease Lipil, with iron, infant formula, prepared from powder	0	11710673.0
11710710	LACTOFREE, W/ IRON, INFANT FORMULA, NS FORM	Lactofree_with_iron_infant_formula_NS_as_to_form	Lactofree, with iron, infant formula, NS as to form	0	11710710.0
11710711	LACTOFREE, W/ IRON, INFANT FORMULA, RTF	Lactofree_with_iron_infant_formula_ready_to_feed	Lactofree, with iron, infant formula, ready-to-feed	0	11710711.0
11710712	LACTOFREE, W/ IRON, INFANT FORMULA, FROM LIQ CONC	Lactofree_with_iron_infant_formula_prepared_from_liquid_concentrate	Lactofree, with iron, infant formula, prepared from liquid concentrate	0	11710712.0
11710713	LACTOFREE, W/ IRON, INFANT FORMULA, PREP FROM PDR	Lactofree_with_iron_infant_formula_prepared_from_powder	Lactofree, with iron, infant formula, prepared from powder	0	11710713.0
11710720	ENFAMIL LACTOFREE LIPIL, W/ IRON, INF FORMULA, NS FORM	Enfamil_LactoFree_Lipil_with_iron_infant_formula_NS_as_to_form	Enfamil LactoFree Lipil, with iron, infant formula, NS as to form	0	11710720.0
11710721	ENFAMIL LACTOFREE LIPIL, W/IRON, INF FORMULA, RTF	Enfamil_LactoFree_Lipil_with_iron_infant_formula_ready_to_feed	Enfamil LactoFree Lipil, with iron, infant formula, ready-to-feed	0	11710721.0
11710722	ENFAMIL LACTOFREE LIPIL, W/IRON, INF FORMULA, FROM LIQ CONC	Enfamil_LactoFree_Lipil_with_iron_infant_formula_prepared_from_liquid_concentrate	Enfamil LactoFree Lipil, with iron, infant formula, prepared from liquid concentrate	0	11710722.0
11710723	ENFAMIL LACTOFREE LIPIL,W/IRON, INF FORMULA, PREP FROM PDR	Enfamil_LactoFree_Lipil_with_iron_infant_formula_prepared_from_powder	Enfamil LactoFree Lipil, with iron, infant formula, prepared from powder	0	11710723.0
11710800	PEDIASURE, W/ IRON, INFANT FORMULA, NS AS TO FORM	Pediasure_with_iron_infant_formula_NS_as_to_form	Pediasure, with iron, infant formula, NS as to form	0	11710800.0
11710801	PEDIASURE, W/ IRON, INFANT FORMULA, READY-TO-FEED	Pediasure_with_iron_infant_formula_ready_to_feed	Pediasure, with iron, infant formula, ready-to-feed	0	11710801.0
11710805	PEDIASURE FIBER, W/ IRON, INFANT FORMULA, NS AS TO FORM	Pediasure_Fiber_with_iron_infant_formula_NS_as_to_form	Pediasure Fiber, with iron, infant formula, NS as to form	0	11710805.0
11710806	PEDIASURE FIBER, W/ IRON, INFANT FORMULA, READY-TO-FEED	Pediasure_Fiber_with_iron_infant_formula_ready_to_feed	Pediasure Fiber, with iron, infant formula, ready-to-feed	0	11710806.0
11710900	GOOD START SUPREME, W IRON, INFANT FORMULA, NS FORM	Good_Start_Supreme_with_iron_infant_formula_NS_as_to_form_formerly_Carnation_Good_Start_	Good Start Supreme, with iron, infant formula, NS as to form (formerly Carnation Good Start)	0	11710900.0
11710901	GOOD START SUPREME, W/ IRON, INFANT FORMULA, RTF	Good_Start_Supreme_with_iron_infant_formula_ready_to_feed_formerly_Carnation_Good_Start_	Good Start Supreme, with iron, infant formula, ready-to-feed (formerly Carnation Good Start)	0	11710901.0
11710902	GOOD START SUPREME, W/ IRON, INFANT FORMULA, FROM LIQ CONC	Good_Start_Supreme_with_iron_infant_formula_prepared_from_liquid_concentrate_formerly_Carnation_Good_Start_	Good Start Supreme, with iron, infant formula, prepared from liquid concentrate (formerly Carnation Good Start)	0	11710902.0
11710903	GOOD START SUPREME, W/ IRON, INFANT FORMULA, PREP FROM PDR	Good_Start_Supreme_with_iron_infant_formula_prepared_from_powder_formerly_Carnation_Good_Start_	Good Start Supreme, with iron, infant formula, prepared from powder (formerly Carnation Good Start)	0	11710903.0
11710910	GOOD START SUPREME, W/ IRON, DHA  ARA, INF FORMULA, NS FORM	Good_Start_Supreme_with_iron_DHA_ARA_infant_formula_NS_as_to_form	Good Start Supreme, with iron, DHA  ARA, infant formula, NS as to form	0	11710910.0
11710911	GOOD START SUPREME, W/ IRON, DHA  ARA, INF FORMULA, RTF	Good_Start_Supreme_with_iron_DHA_ARA_infant_formula_ready_to_feed	Good Start Supreme, with iron, DHA  ARA, infant formula, ready-to-feed	0	11710911.0
11710912	GOOD START SUPREME,W/ IRON,DHAARA,INF FORMULA,FROM LIQ CONC	Good_Start_Supreme_with_iron_DHA_ARA_infant_formula_prepared_from_liquid_concentrate	Good Start Supreme, with iron, DHA  ARA, infant formula, prepared from liquid concentrate	0	11710912.0
11710913	GOOD START SUPREME,W/ IRON,DHAARA,INF FORMULA,PREP FROM PDR	Good_Start_Supreme_with_iron_DHA_ARA_infant_formula_prepared_from_powder	Good Start Supreme, with iron, DHA  ARA, infant formula, prepared from powder	0	11710913.0
11710950	GOOD START 2 ESSENTIALS, W/ IRON, INFANT FORMULA, NS FORM	Good_Start_2_Essentials_with_iron_infant_formula_NS_as_to_form_formerly_Carnation_Follow_Up_with_iron_	Good Start 2 Essentials, with iron, infant formula, NS as to form (formerly Carnation Follow-Up, with iron...)	0	11710950.0
11710951	GOOD START 2 ESSENTIALS, W/IRON, INFANT FORMULA, RTF	Good_Start_2_Essentials_with_iron_infant_formula_ready_to_feed_formerly_Carnation_Follow_Up_with_iron_	Good Start 2 Essentials, with iron, infant formula, ready-to-feed (formerly Carnation Follow-Up, with iron...)	0	11710951.0
11710952	GOOD START 2 ESSENTIALS, W/ IRON, INF FORMULA, FROM LIQ CONC	Good_Start_2_Essentials_with_iron_infant_formula_prepared_from_liquid_concentrate_formerly_Carnation_Follow_Up_with_iron_	Good Start 2 Essentials, with iron, infant formula, prepared from liquid concentrate (formerly Carnation Follow-Up, with iron...)	0	11710952.0
11710953	GOOD START 2 ESSENTIALS, W/ IRON, INF FORMULA, PREP FROM PDR	Good_Start_2_Essentials_with_iron_infant_formula_prepared_from_powder_formerly_Carnation_Follow_Up_with_iron_	Good Start 2 Essentials, with iron, infant formula, prepared from powder (formerly Carnation Follow-Up, with iron...)	0	11710953.0
11710960	AMERICAS STORE BRAND, WITH IRON, INFANT FORMULA, NS FORM	Americas_Store_Brand_with_iron_infant_formula_NS_as_to_form	Americas Store Brand, with iron, infant formula, NS as to form	0	11710960.0
11710961	AMERICAS STORE BRAND, W/IRON, INFANT FORMULA, FROM LIQ CONC	Americas_Store_Brand_with_iron_infant_formula_prepared_from_liquid_concentrate	Americas Store Brand, with iron, infant formula, prepared from liquid concentrate	0	11710961.0
11710962	AMERICAS STORE BRAND, W/IRON, INFANT FORMULA, PREP FROM PDR	Americas_Store_Brand_with_iron_infant_formula_prepared_from_powder	Americas Store Brand, with iron, infant formula, prepared from powder	0	11710962.0
11710963	AMERICAS STORE BRAND, W/ IRON, INFANT FORMULA, RTF	Americas_Store_Brand_with_iron_infant_formula_ready_to_feed	Americas Store Brand, with iron, infant formula, ready-to-feed	0	11710963.0
11720300	ENFAMIL PROSOBEE, W/ IRON, INFANT FORMULA, NS FORM	Enfamil_ProSobee_with_iron_infant_formula_NS_as_to_form	Enfamil ProSobee, with iron, infant formula, NS as to form	0	11720300.0
11720301	ENFAMIL PROSOBEE, W/ IRON, INFANT FORMULA, READY-TO-FEED	Enfamil_ProSobee_with_iron_infant_formula_ready_to_feed	Enfamil ProSobee, with iron, infant formula, ready-to-feed	0	11720301.0
11720302	ENFAMIL PROSOBEE, W/ IRON, INFANT FORMULA, FROM LIQ CONC	Enfamil_ProSobee_with_iron_infant_formula_prepared_from_liquid_concentrate	Enfamil ProSobee, with iron, infant formula, prepared from liquid concentrate	0	11720302.0
11720303	ENFAMIL PROSOBEE, W/ IRON, INFANT FORMULA, PREP FROM PDR	Enfamil_ProSobee_with_iron_infant_formula_prepared_from_powder	Enfamil ProSobee, with iron, infant formula, prepared from powder	0	11720303.0
11720310	ENFAMIL PROSOBEE LIPIL, W/ IRON, INF FORMULA, NS FORM	Enfamil_ProSobee_Lipil_with_iron_infant_formula_NS_as_to_form	Enfamil ProSobee Lipil, with iron, infant formula, NS as to form	0	11720310.0
11720311	ENFAMIL PROSOBEE LIPIL, W/ IRON, INF FORMULA, RTF	Enfamil_ProSobee_Lipil_with_iron_infant_formula_ready_to_feed	Enfamil ProSobee Lipil, with iron, infant formula, ready-to-feed	0	11720311.0
11720312	ENFAMIL PROSOBEE LIPIL, W/ IRON, INF FORMULA, FROM LIQ CONC	Enfamil_ProSobee_Lipil_with_iron_infant_formula_prepared_from_liquid_concentrate	Enfamil ProSobee Lipil, with iron, infant formula, prepared from liquid concentrate	0	11720312.0
11720313	ENFAMIL PROSOBEE LIPIL, W/ IRON, INF FORMULA, PREP FROM PDR	Enfamil_ProSobee_Lipil_with_iron_infant_formula_prepared_from_powder	Enfamil ProSobee Lipil, with iron, infant formula, prepared from powder	0	11720313.0
11720400	SIMILAC ISOMIL, WITH IRON, INFANT FORMULA, NS AS TO FORM	Similac_Isomil_with_iron_infant_formula_NS_as_to_form	Similac Isomil, with iron, infant formula, NS as to form	0	11720400.0
11720401	SIMILAC ISOMIL, WITH IRON, INFANT FORMULA, READY-TO-FEED	Similac_Isomil_with_iron_infant_formula_ready_to_feed	Similac Isomil, with iron, infant formula, ready-to-feed	0	11720401.0
11720402	SIMILAC ISOMIL, WITH IRON, INFANT FORMULA, FROM LIQUID	Similac_Isomil_with_iron_infant_formula_prepared_from_liquid_concentrate	Similac Isomil, with iron, infant formula, prepared from liquid concentrate	0	11720402.0
11720403	SIMILAC ISOMIL, W/IRON, INFANT FORMULA, PREPARED FROM POWDER	Similac_Isomil_with_iron_infant_formula_prepared_from_powder	Similac Isomil, with iron, infant formula, prepared from powder	0	11720403.0
11720410	SIMILAC ISOMIL ADVANCE W/IRON, INFANT FORMULA, NS  FORM	Similac_Isomil_Advance_with_iron_infant_formula_NS_as_to_form	Similac Isomil Advance with iron, infant formula, NS as to form	0	11720410.0
11720411	SIMILAC ISOMIL ADVANCE W/IRON, INFANT FORMULA, RTF	Similac_Isomil_Advance_with_iron_infant_formula_ready_to_feed	Similac Isomil Advance with iron, infant formula, ready-to-feed	0	11720411.0
11720412	SIMILAC ISOMIL ADVANCE W/IRON, INFANT FORMULA, FROM LIQ CONC	Similac_Isomil_Advance_with_iron_infant_formula_prepared_from_liquid_concentrate	Similac Isomil Advance with iron, infant formula, prepared from liquid concentrate	0	11720412.0
11720413	SIMILAC ISOMIL ADVANCE W/IRON, INFANT FORMULA, PREP FROM PDR	Similac_Isomil_Advance_with_iron_infant_formula_prepared_from_powder	Similac Isomil Advance with iron, infant formula, prepared from powder	0	11720413.0
