FoodCode	ModCode	Main.food.description	Old.Main.food.description	FoodID
13140100	0	Ice_cream_bar_light_ice_cream_chocolate_coated	Ice cream bar, light ice cream, chocolate-coated	13140100.0
13140110	0	Light_ice_cream_bar_chocolate_covered_with_nuts	Light ice cream bar, chocolate covered, with nuts	13140110.0
13140500	0	Ice_cream_cone_light_ice_cream_chocolate	Ice cream cone, light ice cream, chocolate	13140500.0
13140550	0	Light_ice_cream_cone_vanilla_or_other_flavors	Light ice cream cone, vanilla or other flavors	13140550.0
13140600	0	Ice_cream_sundae_light_soft_serve_chocolate_or_fudge_topping_with_whipped_cream	Ice cream sundae, light, soft serve, chocolate or fudge topping, with whipped cream	13140600.0
13140630	0	Light_ice_cream_sundae_soft_serve_fruit_topping_with_whipped_cream	Light ice cream sundae, soft serve, fruit topping, with whipped cream	13140630.0
13140650	0	Light_ice_cream_sundae_soft_serve_caramel_or_butterscotch_topping_with_whipped_cream	Light ice cream sundae, soft serve, caramel or butterscotch topping, with whipped cream	13140650.0
13140660	0	Ice_cream_sundae_light_soft_serve_chocolate_or_fudge_topping_no_whipped_cream	Ice cream sundae, light, soft serve, chocolate or fudge topping, no whipped cream	13140660.0
13140670	0	Light_ice_cream_sundae_soft_serve_fruit_topping_no_whipped_cream	Light ice cream sundae, soft serve, fruit topping, no whipped cream	13140670.0
13140680	0	Ice_cream_sundae_light_soft_serve_caramel_or_butterscotch_topping_no_whipped_cream	Ice cream sundae, light, soft serve, caramel or butterscotch topping, no whipped cream	13140680.0
13140700	0	Light_ice_cream_bar_creamsicle_or_dreamsicle	Light ice cream bar, creamsicle or dreamsicle	13140700.0
13140900	0	Fudgesicle	Fudgesicle	13140900.0
13142000	0	Milk_dessert_bar_or_stick_frozen_with_coconut	Milk dessert bar or stick, frozen, with coconut	13142000.0
13150000	0	Sherbet_all_flavors	Sherbet, all flavors	13150000.0
13160150	0	Ice_cream_fat_free_nonfat_no_sugar_added_chocolate	Ice cream, fat free (nonfat), no sugar added, chocolate	13160150.0
13160160	0	Fat_free_ice_cream_no_sugar_added_vanilla_or_other_flavors	Fat free ice cream, no sugar added, vanilla or other flavors	13160160.0
13160400	0	Ice_cream_fat_free_nonfat_vanilla_or_other_flavors	Ice cream, fat free (nonfat), vanilla or other flavors	13160400.0
13160410	0	Fat_free_ice_cream_chocolate	Fat free ice cream, chocolate	13160410.0
13161000	0	Milk_dessert_bar_frozen_made_from_low_fat_milk	Milk dessert bar, frozen, made from low fat milk	13161000.0
13161500	0	Milk_dessert_sandwich_bar_frozen_made_from_low_fat_milk	Milk dessert sandwich bar, frozen, made from low fat milk	13161500.0
13161520	0	Milk_dessert_sandwich_bar_frozen_with_low_calorie_sweetener_made_from_low_fat_milk	Milk dessert sandwich bar, frozen, with low-calorie sweetener, made from low fat milk	13161520.0
13161600	0	Milk_dessert_bar_frozen_made_from_low_fat_milk_and_low_calorie_sweetener	Milk dessert bar, frozen, made from low fat milk and low calorie sweetener	13161600.0
13161630	0	Light_ice_cream_bar_or_stick_with_low_calorie_sweetener_chocolate_coated	Light ice cream, bar or stick, with low-calorie sweetener, chocolate-coated	13161630.0
13170000	0	Baked_Alaska	Baked Alaska	13170000.0
13210110	0	Bread_pudding_with_raisins	Bread pudding, with raisins	13210110.0
13210110	202025	Bread_pudding_with_low_fat_1_milk	Bread pudding, with low fat (1%) milk	13210110.202025
13210110	202027	Bread_pudding_with_reduced_fat_2_milk	Bread pudding, with reduced fat (2%) milk	13210110.202027
13210110	206233	Bread_pudding_with_whole_milk	Bread pudding, with whole  milk	13210110.206233
13210110	206478	Bread_pudding_with_fat_free_skim_milk	Bread pudding, with fat free (skim) milk	13210110.206478
13210150	0	Bread_pudding_Puerto_Rican_with_evaporated_milk_and_rum	Bread pudding, Puerto Rican, with evaporated milk and rum	13210150.0
13210160	0	Diplomat_pudding_Puerto_Rican	Diplomat pudding, Puerto Rican	13210160.0
13210180	0	Bread_pudding_Mexican	Bread pudding, Mexican	13210180.0
13210180	205744	Bread_pudding_Mexican_with_milk	Bread pudding, Mexican, with milk	13210180.205744
13210190	0	Bread_pudding_Mexican_lower_fat	Bread pudding, Mexican, lower fat	13210190.0
13210300	201627	Custard_with_whole_milk	Custard, with whole milk	13210300.201627
13210300	201916	Custard_with_reduced_fat_2_milk	Custard, with reduced fat (2%) milk	13210300.201916
13210300	202337	Custard_with_heavy_cream	Custard, with heavy cream	13210300.202337
13210300	202532	Custard_with_fat_free_skim_milk	Custard, with fat free (skim) milk	13210300.202532
13210300	206348	Custard_with_low_fat_1_milk	Custard, with low fat (1%) milk	13210300.206348
13210300	207007	Custard_with_soymilk	Custard, with soymilk	13210300.207007
13210350	0	Custard_Puerto_Rican_style_with_evaporated_milk	Custard, Puerto Rican style, with evaporated milk	13210350.0
13210350	202228	Flan_made_with_reduced_fat_2_milk	Flan, made with reduced fat (2%) milk	13210350.202228
13210350	202769	Custard_Puerto_Rican_style_with_whole_milk	Custard, Puerto Rican style, with whole milk	13210350.202769
13210350	206307	Flan_made_with_heavy_cream	Flan, made with heavy cream	13210350.206307
13210350	207601	Flan_made_with_skim_milk	Flan, made with skim milk	13210350.207601
13210410	101318	Rice_pudding_with_rice_beverage	Rice pudding, with rice beverage	13210410.101318
13210410	200118	Pudding_rice_with_reduced_fat_2_milk	Pudding, rice, with reduced fat (2%) milk	13210410.200118
13210410	201036	Rice_pudding_with_whole_milk	Rice pudding, with whole milk	13210410.201036
13210410	202246	Pudding_rice_with_low_fat_1_milk	Pudding, rice, with low fat (1%) milk	13210410.202246
13210410	202515	Rice_pudding_with_half_and_half	Rice pudding, with half and half	13210410.202515
13210410	202676	Pudding_rice_with_fat_free_skim_milk	Pudding, rice, with fat free (skim) milk	13210410.202676
13210410	206391	Rice_pudding_with_soy_milk_soy_beverage_	Rice pudding, with soy milk (soy beverage)	13210410.206391
13210500	201871	Pudding_tapioca_home_recipe_with_reduced_fat_2_milk	Pudding, tapioca,  home recipe, with reduced fat (2%) milk	13210500.201871
13210500	202999	Tapioca_pudding_home_recipe_with_whole_milk	Tapioca pudding, home recipe, with whole milk	13210500.202999
13210500	203651	Pudding_tapioca_home_recipe_with_fat_free_skim_milk	Pudding, tapioca,  home recipe, with fat free (skim)  milk	13210500.203651
13210500	207373	Tapioca_pudding_home_recipe_with_low_fat_1_milk	Tapioca pudding, home recipe, with low fat (1%) milk	13210500.207373
13210520	100720	Tapioca_pudding_dry_mix_with_whole_milk	Tapioca pudding, dry mix, with whole milk	13210520.100720
13210520	200727	Pudding_tapioca_dry_mix_with_fat_free_skim_milk	Pudding, tapioca,  dry mix, with fat free (skim)  milk	13210520.200727
13210520	201398	Tapioca_pudding_dry_mix_with_reduced_fat_2_milk	Tapioca pudding, dry mix, with reduced fat (2%) milk	13210520.201398
13210520	201921	Pudding_tapioca_dry_mix_with_low_fat_1_milk	Pudding, tapioca,  dry mix, with low fat (1%) milk	13210520.201921
13210520	204518	Tapioca_pudding_dry_mix_with_light_cream	Tapioca pudding, dry mix, with light cream	13210520.204518
13210520	205449	Pudding_tapioca_dry_mix_with_half_and_half	Pudding, tapioca,  dry mix, with half and half	13210520.205449
13210520	206259	Tapioca_pudding_dry_mix_with_soy_milk_soy_beverage_	Tapioca pudding, dry mix, with soy milk (soy beverage)	13210520.206259
13210530	0	Pudding_tapioca_chocolate_with_milk	Pudding, tapioca, chocolate, with milk	13210530.0
13210610	100379	Pudding_coconut_with_reduced_fat_2_milk	Pudding, coconut, with reduced fat (2%) milk	13210610.100379
13210610	200583	Coconut_pudding_with_whole_milk	Coconut pudding, with whole milk	13210610.200583
13210710	0	Pudding_Indian_with_milk_molasses_and_cornmeal_	Pudding, Indian (with milk, molasses and cornmeal)	13210710.0
13210750	0	Pudding_pumpkin	Pudding, pumpkin	13210750.0
13210810	0	Pumpkin_pudding_Puerto_Rican_style	Pumpkin pudding, Puerto Rican style	13210810.0
13210820	0	Custard_fresh_corn_Puerto_Rican_style	Custard, fresh corn, Puerto Rican style	13210820.0
13220110	100034	Pudding_vanilla_dry_mix_with_reduced_fat_2_milk	Pudding, vanilla, dry mix, with reduced fat (2%) milk	13220110.100034
13220110	200385	Vanilla_pudding_dry_mix_whole_milk	Vanilla pudding, dry mix, whole milk	13220110.200385
13220110	200665	Pudding_vanilla_dry_mix_with_fat_free_skim_milk	Pudding, vanilla, dry mix, with fat free (skim) milk	13220110.200665
13220110	202106	Vanilla_pudding_dry_mix_with_low_fat_1_milk	Vanilla pudding, dry mix, with low fat (1%) milk	13220110.202106
13220120	200243	Pudding_chocolate_dry_mix_with_fat_free_skim_milk	Pudding, chocolate, dry mix, with fat free (skim) milk	13220120.200243
13220120	200504	Chocolate_pudding_dry_mix_with_reduced_fat_2_milk	Chocolate pudding, dry mix, with reduced fat (2%) milk	13220120.200504
13220120	201111	Pudding_chocolate_dry_mix_with_whole_milk	Pudding, chocolate, dry mix, with whole milk	13220120.201111
13220120	201777	Chocolate_pudding_dry_mix_with_low_fat_1_milk	Chocolate pudding, dry mix, with low fat (1%) milk	13220120.201777
13220120	203537	Pudding_chocolate_dry_mix_with_half_and_half	Pudding, chocolate, dry mix, with half and half	13220120.203537
13220120	205865	Chocolate_pudding_dry_mix_with_soymilk	Chocolate pudding, dry mix, with soymilk	13220120.205865
13220210	100147	Pudding_vanilla_low_calorie_dry_mix_with_reduced_fat_2_milk	Pudding, vanilla, low-calorie dry mix, with reduced fat (2%) milk	13220210.100147
13220210	200395	Vanilla_pudding_sugar_free_dry_mix_with_fat_free_skim_milk	Vanilla pudding, sugar free dry mix, with fat free (skim) milk	13220210.200395
13220210	205586	Pudding_vanilla_low_calorie_dry_mix_with_low_fat_1_milk	Pudding, vanilla, low-calorie dry mix, with low fat (1%) milk	13220210.205586
13220210	206251	Vanilla_pudding_sugar_free_dry_mix_whole_milk	Vanilla pudding, sugar free dry mix, whole milk	13220210.206251
13220220	200605	Pudding_chocolate_low_calorie_dry_mix_with_reduced_fat_2_milk	Pudding, chocolate, low-calorie dry mix, with reduced fat (2%) milk	13220220.200605
13220220	201118	Chocolate_pudding_sugar_free_dry_mix_with_fat_free_skim_milk	Chocolate pudding, sugar free dry mix, with fat free (skim) milk	13220220.201118
13220220	206196	Pudding_chocolate_low_calorie_dry_mix_with_low_fat_1_milk	Pudding, chocolate, low-calorie dry mix, with low fat (1%) milk	13220220.206196
13220220	206763	Chocolate_pudding_sugar_free_dry_mix_with_whole_milk	Chocolate pudding, sugar free dry mix, with whole milk	13220220.206763
13220230	0	Pudding_chocolate_ready_to_eat_snack_pack_or_cup_reduced_fat	Pudding, chocolate, ready-to-eat (snack pack or cup), reduced fat	13220230.0
13220235	0	Chocolate_pudding_ready_to_eat_snack_pack_or_cup_fat_free	Chocolate pudding, ready-to-eat (snack pack or cup), fat free	13220235.0
13220240	0	Pudding_vanilla_ready_to_eat_snack_pack_or_cup_reduced_fat	Pudding, vanilla, ready-to-eat (snack pack or cup), reduced fat	13220240.0
13220245	0	Vanilla_pudding_ready_to_eat_snack_pack_or_cup_fat_free	Vanilla pudding, ready-to-eat (snack pack or cup), fat free	13220245.0
13230110	0	Pudding_vanilla_ready_to_eat_snack_pack_or_cup_	Pudding, vanilla, ready-to-eat (snack pack or cup)	13230110.0
13230120	0	Vanilla_pudding_ready_to_eat_snack_pack_or_cup_low_calorie	Vanilla pudding, ready-to-eat (snack pack or cup), low calorie	13230120.0
13230130	0	Pudding_chocolate_ready_to_eat_snack_pack_or_cup_	Pudding, chocolate, ready-to-eat (snack pack or cup)	13230130.0
13230140	0	Chocolate_pudding_ready_to_eat_snack_pack_or_cup_low_calorie	Chocolate pudding, ready-to-eat (snack pack or cup), low calorie	13230140.0
13230200	0	Pudding_chocolate_swirl_ready_to_eat_snack_pack_or_cup_	Pudding, chocolate swirl, ready-to-eat (snack pack or cup)	13230200.0
13230500	0	Pudding_tapioca_ready_to_eat_snack_pack_or_cup_	Pudding, tapioca, ready-to-eat (snack pack or cup)	13230500.0
13230510	0	Tapioca_pudding_ready_to_eat_snack_pack_or_cup_fat_free	Tapioca pudding, ready-to-eat (snack pack or cup), fat free	13230510.0
13241000	0	Banana_pudding_with_vanilla_wafers_made_with_reduced_fat_2_milk	Banana pudding, with vanilla wafers, made with reduced fat (2%) milk	13241000.0
13241000	206113	Banana_pudding_with_vanilla_wafers_made_with_whole_milk	Banana pudding, with vanilla wafers, made with whole milk	13241000.206113
13250000	0	Chocolate_mousse	Chocolate mousse	13250000.0
13250000	207333	Mousse_chocolate_with_whole_milk	Mousse, chocolate, with whole milk	13250000.207333
13250000	207827	Mousse_chocolate_with_low_fat_1_milk	Mousse, chocolate, with low fat (1%) milk	13250000.207827
13250100	0	Mousse_fruit_flavored	Mousse, fruit-flavored	13250100.0
13251000	0	Chantilly_Cream	Chantilly Cream	13251000.0
13252100	0	Coconut_custard_Puerto_Rican_style	Coconut custard, Puerto Rican style	13252100.0
13252200	0	Dulce_de_leche	Dulce de leche	13252200.0
13252500	0	Barfi_or_Burfi_Indian_dessert	Barfi or Burfi, Indian dessert	13252500.0
13252600	0	Tiramisu	Tiramisu	13252600.0
13299996	0	Pudding_vanilla_instant_low_calorie_dry_mix	Pudding, vanilla, instant, low-calorie dry mix	13299996.0
13299997	0	Pudding_vanilla_instant_dry_mix	Pudding, vanilla, instant, dry mix	13299997.0
13299998	0	Pudding_chocolate_low_calorie_instant_dry_mix	Pudding, chocolate, low-calorie, instant, dry mix	13299998.0
13299999	0	Pudding_chocolate_instant_dry_mix	Pudding, chocolate, instant, dry mix	13299999.0
13411000	0	White_sauce_made_with_margarine	White sauce, made with margarine	13411000.0
13411000	205622	Cream_sauce_made_with_butter	Cream sauce, made with butter	13411000.205622
13412000	0	Milk_gravy_with_meat_drippings	Milk gravy, with meat drippings	13412000.0
13412000	206701	Quick_gravy_without_fat	Quick gravy, without fat	13412000.206701
13412000	207008	Milk_gravy_with_vegetable_oil	Milk gravy, with vegetable oil	13412000.207008
13412000	207010	Quick_gravy_with_margarine	Quick gravy, with margarine	13412000.207010
14101010	0	Roquefort_cheese	Roquefort cheese	14101010.0
14102010	0	Cheese_Brick	Cheese, Brick	14102010.0
14102110	0	Brick_cheese_with_salami	Brick cheese, with salami	14102110.0
14103010	0	Cheese_Camembert	Cheese, Camembert	14103010.0
14103020	0	Brie_cheese	Brie cheese	14103020.0
14104010	0	Cheese_Cheddar	Cheese, Cheddar	14104010.0
14104015	0	Cheese_Cheddar_reduced_fat	Cheese, Cheddar, reduced fat	14104015.0
14104020	0	Cheese_Cheddar_dry_grated	Cheese, Cheddar, dry, grated	14104020.0
14104115	0	Cheese_Cheddar_fat_free	Cheese, Cheddar, fat free	14104115.0
14104200	0	Cheese_Colby	Cheese, Colby	14104200.0
14104250	0	Colby_Jack_cheese	Colby Jack cheese	14104250.0
14104400	0	Cheese_Feta	Cheese, Feta	14104400.0
14104600	0	Fontina_cheese	Fontina cheese	14104600.0
14104700	0	Cheese_goat	Cheese, goat	14104700.0
14105010	0	Gouda_cheese	Gouda  cheese	14105010.0
14105200	0	Cheese_Gruyere	Cheese, Gruyere	14105200.0
14106010	0	Limburger_cheese	Limburger cheese	14106010.0
14106200	0	Cheese_Monterey	Cheese, Monterey	14106200.0
14106500	0	Monterey_cheese_low_fat	Monterey cheese, low fat	14106500.0
14106600	0	Pepper_jack_cheese	Pepper jack cheese	14106600.0
14107020	0	Cheese_Mozzarella_whole_milk	Cheese, Mozzarella, whole milk	14107020.0
14107030	0	Mozzarella_cheese_part_skim	Mozzarella cheese, part skim	14107030.0
14107040	0	Cheese_Mozzarella_low_sodium	Cheese, Mozzarella, low sodium	14107040.0
14107060	0	Mozzarella_cheese_nonfat_or_fat_free	Mozzarella cheese, nonfat or fat free	14107060.0
14107200	0	Cheese_Muenster	Cheese, Muenster	14107200.0
14107250	0	Muenster_cheese_low_fat	Muenster cheese, low fat	14107250.0
14108010	0	Cheese_Parmesan_dry_grated	Cheese, Parmesan, dry grated	14108010.0
14108015	0	Parmesan_cheese_dry_grated_reduced_fat	Parmesan cheese, dry grated, reduced fat	14108015.0
14108020	0	Cheese_Parmesan_hard	Cheese, Parmesan, hard	14108020.0
14108050	0	Parmesan_cheese_low_sodium	Parmesan cheese, low sodium	14108050.0
14108060	0	Parmesan_cheese_topping_fat_free	Parmesan cheese topping, fat free	14108060.0
14108200	0	Port_du_Salut_cheese	Port du Salut cheese	14108200.0
14108400	0	Cheese_Provolone	Cheese, Provolone	14108400.0
14108420	0	Provolone_cheese_reduced_fat	Provolone cheese, reduced fat	14108420.0
14109010	0	Cheese_Swiss	Cheese, Swiss	14109010.0
14109020	0	Swiss_cheese_low_sodium	Swiss cheese, low sodium	14109020.0
14109030	0	Cheese_Swiss_low_fat	Cheese, Swiss, low fat	14109030.0
14110010	0	Cheese_Cheddar_or_Colby_low_sodium	Cheese, Cheddar or Colby, low sodium	14110010.0
14110030	0	Colby_cheese_low_fat	Colby cheese, low fat	14110030.0
14120010	0	Cheese_Mexican_blend	Cheese, Mexican blend	14120010.0
14120020	0	Mexican_blend_cheese_reduced_fat	Mexican blend cheese, reduced fat	14120020.0
14131000	0	Queso_Anejo_aged_Mexican_cheese_	Queso Anejo (aged Mexican cheese)	14131000.0
14131500	0	Queso_Asadero	Queso Asadero	14131500.0
14132000	0	Queso_Chihuahua	Queso Chihuahua	14132000.0
14133000	0	Queso_Fresco	Queso Fresco	14133000.0
14134000	0	Cheese_cotija	Cheese, cotija	14134000.0
14201010	0	Cheese_cottage_creamed_large_or_small_curd	Cheese, cottage, creamed, large or small curd	14201010.0
14201200	0	Cheese_cottage_farmer_s	Cheese, cottage, farmer's	14201200.0
14201501	0	Cheese_Ricotta_whole_milk	Cheese, Ricotta, whole milk	14201501.0
14201502	0	Cheese_Ricotta_part_skim	Cheese, Ricotta, part skim	14201502.0
14202010	0	Cottage_cheese_with_fruit	Cottage cheese with fruit	14202010.0
14202020	0	Cheese_cottage_with_vegetables	Cheese, cottage, with vegetables	14202020.0
14203010	0	Cottage_cheese_fat_free_dry_curd	Cottage cheese, fat free, dry curd	14203010.0
14203020	0	Cottage_cheese_salted_dry_curd	Cottage cheese, salted, dry curd	14203020.0
14203510	0	Cheese_white_Puerto_Rican	Cheese, white, Puerto Rican	14203510.0
14204010	0	Cheese_cottage_low_fat_1_2_fat_	Cheese, cottage, low fat (1-2% fat)	14204010.0
14204020	0	Cottage_cheese_with_fruit_low_fat	Cottage cheese with fruit, low fat	14204020.0
14204030	0	Cheese_cottage_with_vegetables_low_fat	Cheese, cottage, with vegetables, low fat	14204030.0
14206010	0	Cottage_cheese_low_fat_low_sodium	Cottage cheese, low fat, low sodium	14206010.0
14207010	0	Cheese_cottage_low_fat_lactose_reduced	Cheese, cottage, low fat, lactose reduced	14207010.0
